File,sbj,Block_nr,Trial_nr,ItemID,word_1,word_2,word_3,picture,filename,marker,condition,constraint,wordorder,presentation_RT,accuracy,accuracy_comments,manual_RT
Exp_EEG7.txt,7,3,65,81,vond,sok,in,laars,boot02b.png,9,structured,uc,VOP,790,1,,0.785069492
Exp_EEG7.txt,7,3,66,217,radiateur,sok,tribune,vulkaan,volcano.png,7,unstructured,uc,NO,750,1,,0.740477258
Exp_EEG7.txt,7,4,67,78,jongen ,stond,voor,kooi,cage.png,9,structured,uc,SVP,720,1,,0.713482247
Exp_EEG7.txt,7,4,68,105,vergat,sleutels,in,vaas,vase01.png,9,structured,uc,VOP,719,1,,0.698411248
Exp_EEG7.txt,7,4,69,59,sloeg,kakkerlak,met,bezem,broom01.png,9,structured,uc,VOP,709,1,,0.706666667
Exp_EEG7.txt,7,4,70,111,zomer,vrucht,beschuit,aardbei,strawberry.png,3,unstructured,c,NO,930,1,,0.92
Exp_EEG7.txt,7,4,71,69,dolfijn,luisterde,naar,fluitje,whistle.png,9,structured,uc,SVP,720,1,,0.673920875
Exp_EEG7.txt,7,4,72,5,leest,evangelie,uit,bijbel,bible.png,1,structured,c,VOP,490,1,,0.493333333
Exp_EEG7.txt,7,4,73,216,penseel,oase,glazuur,vlinder,butterfly.png,7,unstructured,uc,NO,870,1,,0.798256616
Exp_EEG7.txt,7,4,74,205,atleet,oorbel,kudde,slang ,snake.png,7,unstructured,uc,NO,770,1,,0.743624245
Exp_EEG7.txt,7,4,75,38,telde,stukjes,van,puzzel,puzzle.png,1,structured,c,VOP,670,1,,0.653333333
Exp_EEG7.txt,7,4,76,68,moeder,liep,naar,deur,deur.png,9,structured,uc,SVP,760,1,,0.749275869
Exp_EEG7.txt,7,4,77,160,piloot,helikopter,stewardess,vliegtuig,plane.png,3,unstructured,c,NO,800,1,,0.781301742
Exp_EEG7.txt,7,4,78,58,hield,presentatie,over,berg,berg.png,9,structured,uc,VOP,1070,1,,1.054463596
Exp_EEG7.txt,7,4,79,203,passagier,koelkast,veters,sigaret,cigarrette.png,7,unstructured,uc,NO,640,1,,0.604217505
Exp_EEG7.txt,7,4,80,202,wol,larve,pink,schoen,shoe.png,7,unstructured,uc,NO,540,1,,0.506256013
Exp_EEG7.txt,7,4,81,46,bewaart,lippenstift,in,tas,tas.png,1,structured,c,VOP,690,1,,0.677688625
Exp_EEG7.txt,7,4,82,120,trouwerij,sluier,jurk,bruid,bruid.png,3,unstructured,c,NO,990,1,,1.018669974
Exp_EEG7.txt,7,4,83,141,gieter,kunstmest,grond,plantje,plant02b.png,3,unstructured,c,NO,580,1,,0.553352884
Exp_EEG7.txt,7,4,84,37,meisjes,spelen,met,pop,doll.png,1,structured,c,SVP,590,1,,0.577843257
Exp_EEG7.txt,7,4,85,24,las,artikel,in,krant,newspaper.png,1,structured,c,VOP,490,1,,0.47799789
Exp_EEG7.txt,7,4,86,57,doos,staat,bij,bed,bed.png,9,structured,uc,SVP,740,1,,0.719133872
Exp_EEG7.txt,7,4,87,6,hakte,hout,met,bijl,axe.png,1,structured,c,VOP,450,1,,0.434668768
Exp_EEG7.txt,7,4,88,10,opa,leest,met,bril,glasses01b.png,1,structured,c,SVP,480,1,,0.466666667
Exp_EEG7.txt,7,5,89,214,stuifmeel,egypte,trede,viool,violin.png,7,unstructured,uc,NO,761,1,,0.677688625
Exp_EEG7.txt,7,5,90,36,boogschieter,schoot,met,pijl,arrow02.png,1,structured,c,SVP,330,1,,0.325404027
Exp_EEG7.txt,7,5,91,176,beltoon,sla,achterzak,camera,camera.png,7,unstructured,uc,NO,980,1,,0.967805353
Exp_EEG7.txt,7,5,92,25,sloot,wijnfles,met,kurk,cork02.png,1,structured,c,VOP,450,1,,0.440320393
Exp_EEG7.txt,7,5,93,77,opa,ging,naar,kerk,church.png,9,structured,uc,SVP,650,1,,0.653333333
Exp_EEG7.txt,7,5,94,181,leuning,slurf,vlam,fiets,bike.png,7,unstructured,uc,NO,620,1,,0.596682006
Exp_EEG7.txt,7,5,95,183,kaas,geld,patrouille,horloge,watch.png,7,unstructured,uc,NO,750,1,,0.746666667
Exp_EEG7.txt,7,5,96,4,veegt,vloer,met,bezem,broom01.png,1,structured,c,VOP,500,1,,0.506666667
Exp_EEG7.txt,7,5,97,74,kocht,deken,voor,hond,dog.png,9,structured,uc,VOP,680,1,,0.649430502
Exp_EEG7.txt,7,5,98,1,jongens,spelen,met,bal,ball02.png,1,structured,c,SVP,311,1,,0.291494279
Exp_EEG7.txt,7,5,99,194,herder,ticket,cadeau,piramide,pyramid.png,7,unstructured,uc,NO,740,1,,0.709714497
Exp_EEG7.txt,7,5,100,75,vrouw,koos,voor,ijsje,ijsje.png,9,structured,uc,SVP,590,1,,0.586666667
Exp_EEG7.txt,7,5,101,42,leraar,schreef,op,schoolbord,schoolbord.png,1,structured,c,SVP,360,1,,0.331055651
Exp_EEG7.txt,7,5,102,175,software,vrucht,nek,bruid,bruid.png,7,unstructured,uc,NO,640,1,,0.617404629
Exp_EEG7.txt,7,5,103,51,eend,zwemt,in,water,water.png,1,structured,c,SVP,710,1,,0.706666667
Exp_EEG7.txt,7,5,104,210,vergif,cocon,leger,tomaat,tomato01.png,7,unstructured,uc,NO,640,1,,0.634359503
Exp_EEG7.txt,7,5,105,164,kameel,cactus,oase,woestijn,desert.png,3,unstructured,c,NO,1081,1,,1.069534595
Exp_EEG7.txt,7,5,106,2,kind,slaapt,in,bed,bed.png,1,structured,c,SVP,720,1,,0.705946748
Exp_EEG7.txt,7,5,107,64,vrienden,gingen,naar,bos,forest.png,9,structured,uc,SVP,1350,1,,1.346666667
Exp_EEG7.txt,7,5,108,65,onderzoeker,gooide,met,bril,glasses01b.png,9,structured,uc,SVP,710,1,,0.696527373
Exp_EEG7.txt,7,5,109,196,dooier,ruimtestation,foto,plantje,plant02b.png,7,unstructured,uc,NO,720,1,,0.72
Exp_EEG7.txt,7,5,110,29,astronaut,landde,op,maan,moon.png,1,structured,c,SVP,640,1,,0.64
Exp_EEG7.txt,7,6,111,211,badge,komkommer,weide,trap,stairs.png,7,unstructured,uc,NO,711,1,,0.707830623
Exp_EEG7.txt,7,6,112,47,kampeerders,sliepen,in,tent,tent.png,1,structured,c,SVP,340,1,,0.323520152
Exp_EEG7.txt,7,6,113,208,kin,vee,holster,taart,cake.png,7,unstructured,uc,NO,710,1,,0.704062873
Exp_EEG7.txt,7,6,114,18,visser,trekt,aan,hengel,fishingrod.png,1,structured,c,SVP,470,1,,0.430901019
Exp_EEG7.txt,7,6,115,117,popcorn,filmfestival,kaartje,bioscoop,bioscoop.png,3,unstructured,c,NO,570,1,,0.564656133
Exp_EEG7.txt,7,6,116,115,flesopener,vaasje,gerst,bier,beer.png,3,unstructured,c,NO,770,1,,0.76
Exp_EEG7.txt,7,6,117,166,kogel,ufo,ijsblokje,aardbei,strawberry.png,7,unstructured,uc,NO,810,1,,0.8
Exp_EEG7.txt,7,6,118,60,bestelde,exemplaar,van ,bijbel,bible.png,9,structured,uc,VOP,691,1,,0.679036074
Exp_EEG7.txt,7,6,119,126,handrem,pedaal,zadel,fiets,bike.png,3,unstructured,c,NO,720,1,,0.69646087
Exp_EEG7.txt,7,6,120,127,gazon,weide,maaier,gras,grass.png,3,unstructured,c,NO,730,1,,0.704431987
Exp_EEG7.txt,7,6,121,145,herder,kudde,wol,schaap,sheep.png,3,unstructured,c,NO,330,1,,0.300913653
Exp_EEG7.txt,7,6,122,104,vroeg,prijs,van,TV,television.png,9,structured,uc,VOP,2560,1,,2.544608608
Exp_EEG7.txt,7,6,123,32,kat,jaagt,op,muis,mouse.png,1,structured,c,SVP,370,1,,0.363081524
Exp_EEG7.txt,7,6,124,123,toetsenbord,programmeur,software,computer,computer.png,3,unstructured,c,NO,530,1,,0.521900046
Exp_EEG7.txt,7,6,125,131,kalf,boer,rundvlees,koe,cow.png,3,unstructured,c,NO,790,1,,0.783185617
Exp_EEG7.txt,7,6,126,199,decoratie,schoorsteen,bestuurder,raket,rocket.png,7,unstructured,uc,NO,640,1,,0.596756219
Exp_EEG7.txt,7,6,127,48,bouwde,hek,rond,tuin,garden.png,1,structured,c,VOP,820,1,,0.817095364
Exp_EEG7.txt,7,6,128,15,schonk,wijn,in,glas,glass.png,1,structured,c,VOP,619,2,wijnglas,1.026666667
Exp_EEG7.txt,7,6,129,80,raakte,oog,met,kurk,cork02.png,9,structured,uc,VOP,790,1,,0.775650117
Exp_EEG7.txt,7,6,130,106,stelletje,staarde,naar,water,water.png,9,structured,uc,SVP,700,1,,0.693333333
Exp_EEG7.txt,7,6,131,156,zolder,leuning,trede,trap,stairs.png,3,unstructured,c,NO,430,1,,0.404526771
Exp_EEG7.txt,7,6,132,34,vogels,broeden,in,nest,nest.png,1,structured,c,SVP,550,1,,0.530746386
Exp_EEG7.txt,7,7,133,92,meisje,droomde,van,pop,doll.png,9,structured,uc,SVP,730,1,,0.704062873
Exp_EEG7.txt,7,7,134,171,winkelwagen,zadel,snaar,bijen,bijen.png,7,unstructured,uc,NO,730,1,,0.706666667
Exp_EEG7.txt,7,7,135,30,sneed,vlees,met,mes,knife01.png,1,structured,c,VOP,350,1,,0.344314646
Exp_EEG7.txt,7,7,136,45,zoeken,schelpen,op,strand,beach.png,1,structured,c,VOP,480,1,,0.457275267
Exp_EEG7.txt,7,7,137,140,schietschijf,kogel,holster,pistool,gun.png,3,unstructured,c,NO,381,1,,0.360266773
Exp_EEG7.txt,7,7,138,113,bestuurder,snelweg,benzine,auto,car.png,3,unstructured,c,NO,670,1,,0.666666667
Exp_EEG7.txt,7,7,139,86,beschadigde,voet,van,microscoop,microscope.png,9,structured,uc,VOP,1570,1,,1.551806559
Exp_EEG7.txt,7,7,140,21,hangt,jas,aan,kapstok,coatrack.png,1,structured,c,VOP,380,1,,0.378152523
Exp_EEG7.txt,7,7,141,157,groente,knoflook,sjalot,ui,onion.png,3,unstructured,c,NO,390,1,,0.386666667
Exp_EEG7.txt,7,7,142,215,prins,apparaat,trofee,vliegtuig,plane.png,7,unstructured,uc,NO,750,1,,0.677688625
Exp_EEG7.txt,7,7,143,184,vloer,zebra,navel,kerstman,santa.png,7,unstructured,uc,NO,750,1,,0.747391995
Exp_EEG7.txt,7,7,144,22,priester,preekt,in,kerk,church.png,1,structured,c,SVP,320,1,,0.315984652
Exp_EEG7.txt,7,7,145,167,aansteker,elfen,dierentuin,alien,alien.png,7,unstructured,uc,NO,640,1,,0.619288504
Exp_EEG7.txt,7,7,146,136,inktvis,weekdier,tentakel,octopus,octopus.png,3,unstructured,c,NO,800,1,,0.786953367
Exp_EEG7.txt,7,7,147,162,tsunami,lava,krater,vulkaan,volcano.png,3,unstructured,c,NO,580,1,,0.516522028
Exp_EEG7.txt,7,7,148,72,doorzocht,vak,voor,helm,helmet.png,9,structured,uc,VOP,820,1,,0.758695244
Exp_EEG7.txt,7,7,149,146,museum,penseel,landschap,schilderij,schilderij.png,3,unstructured,c,NO,600,1,,0.568423883
Exp_EEG7.txt,7,7,150,182,omelet,handrem,sonate,gras,grass.png,7,unstructured,uc,NO,670,1,,0.626824004
Exp_EEG7.txt,7,7,151,132,kleding,vakantie,bagage,koffer,suitcase.png,3,unstructured,c,NO,470,1,,0.455391392
Exp_EEG7.txt,7,7,152,20,kind,likt,aan,ijsje,ijsje.png,1,structured,c,SVP,580,1,,0.577843257
Exp_EEG7.txt,7,7,153,118,bakker,kaas,hagelslag,boterham,boterham.png,3,unstructured,c,NO,840,2,brood,0.815211489
Exp_EEG7.txt,7,7,154,116,stuifmeel,honing,nectar,bijen,bijen.png,3,unstructured,c,NO,460,1,,0.466666667
Exp_EEG7.txt,7,8,155,94,haatte,kleur,van,raam,window01.png,9,structured,uc,VOP,720,1,,0.72
Exp_EEG7.txt,7,8,156,100,ontmoetten,kennissen,op,strand,beach.png,9,structured,uc,VOP,650,1,,0.624940129
Exp_EEG7.txt,7,8,157,139,farao,egypte,graf,piramide,pyramid.png,3,unstructured,c,NO,730,1,,0.706974902
Exp_EEG7.txt,7,8,158,168,invasie,chocolade,kampioen,auto,car.png,7,unstructured,uc,NO,650,1,,0.641895003
Exp_EEG7.txt,7,8,159,161,larve,rups,cocon,vlinder,butterfly.png,3,unstructured,c,NO,370,1,,0.348010525
Exp_EEG7.txt,7,8,160,107,raadpleegde,buurvrouw,over,wond,wound.png,9,structured,uc,VOP,810,1,,0.8
Exp_EEG7.txt,7,8,161,154,vloer,decoratie,franjes,tapijt,carpet.png,3,unstructured,c,NO,720,1,,0.705946748
Exp_EEG7.txt,7,8,162,155,salade,komkommer,sla,tomaat,tomato01.png,3,unstructured,c,NO,820,1,,0.821274699
Exp_EEG7.txt,7,8,163,129,cadeau,elfen,rendier,kerstman,santa.png,3,unstructured,c,NO,481,1,,0.47423014
Exp_EEG7.txt,7,8,164,14,gymleraar,blaast,op,fluitje,whistle.png,1,structured,c,SVP,390,1,,0.353662149
Exp_EEG7.txt,7,8,165,138,koptelefoon,wattenstaafje,trommelvlies,oor,ear.png,3,unstructured,c,NO,490,1,,0.479857023
Exp_EEG7.txt,7,8,166,142,patrouille,badge,dief,politieagent,policeman.png,3,unstructured,c,NO,830,2,politie,0.794488866
Exp_EEG7.txt,7,8,167,185,vaasje,ballon,tsunami,kikker,frog.png,7,unstructured,uc,NO,550,1,,0.542049635
Exp_EEG7.txt,7,8,168,44,puppy,kwispelt,met,staart,tail.png,1,structured,c,SVP,350,1,,0.319752402
Exp_EEG7.txt,7,8,169,82,krabde,neus,met,lepel,spoon02b.png,9,structured,uc,VOP,820,1,,0.805792115
Exp_EEG7.txt,7,8,170,213,nectar,snor,rodeo,vinger,finger.png,7,unstructured,uc,NO,660,1,,0.634359503
Exp_EEG7.txt,7,8,171,150,hagedis,reptiel,vergif,slang ,snake.png,3,unstructured,c,NO,630,1,,0.591030381
Exp_EEG7.txt,7,8,172,153,oven,bloem,glazuur,taart,cake.png,3,unstructured,c,NO,440,1,,0.436552643
Exp_EEG7.txt,7,8,173,31,analyseert,bloedcellen,onder,microscoop,microscope.png,1,structured,c,VOP,280,1,,0.265120031
Exp_EEG7.txt,7,8,174,204,partij,benen,visum,sjaal,scarf.png,7,unstructured,uc,NO,600,1,,0.566540008
Exp_EEG7.txt,7,8,175,39,hing,gordijn,voor,raam,window01.png,1,structured,c,VOP,481,1,,0.442204268
Exp_EEG7.txt,7,8,176,143,pen,slijper,gum,potlood,pencil01.png,3,unstructured,c,NO,810,1,,0.8
Exp_EEG7.txt,7,9,177,91,kerel,sprong,naast,pijl,arrow02.png,9,structured,uc,SVP,900,1,,0.893333333
Exp_EEG7.txt,7,9,178,134,beltoon,tekstbericht,batterij,mobieltje,mobile.png,3,unstructured,c,NO,530,2,telefoon,0.476114015
Exp_EEG7.txt,7,9,179,73,man,zat,bij,hengel,fishingrod.png,9,structured,uc,SVP,690,1,,0.640011128
Exp_EEG7.txt,7,9,180,121,zoomlens,foto,statief,camera,camera.png,3,unstructured,c,NO,310,1,,0.295262029
Exp_EEG7.txt,7,9,181,209,piloot,kunstmest,strijkstok,tapijt,carpet.png,7,unstructured,uc,NO,640,1,,0.621594712
Exp_EEG7.txt,7,9,182,88,jongen,sprong,over,muur,wall2.png,9,structured,uc,SVP,731,1,,0.72
Exp_EEG7.txt,7,9,183,98,vulde,kom,met,slagroom,slagroom.png,9,structured,uc,VOP,680,1,,0.640011128
Exp_EEG7.txt,7,9,184,163,wastafel,toiletpapier,ontstopper,wc,wc2.png,3,unstructured,c,NO,510,1,,0.501355464
Exp_EEG7.txt,7,9,185,66,nam,mand,met,brood,brood.png,9,structured,uc,VOP,910,1,,0.893333333
Exp_EEG7.txt,7,9,186,174,straat,handpalm,reptiel,broek,pants2.png,7,unstructured,uc,NO,770,1,,0.743624245
Exp_EEG7.txt,7,9,187,89,vogels,vlogen,over,nest,nest.png,9,structured,uc,SVP,880,1,,0.87364557
Exp_EEG7.txt,7,9,188,99,dier,beweegt,met,staart,tail.png,9,structured,uc,SVP,660,1,,0.626824004
Exp_EEG7.txt,7,9,189,63,familie,speelde,bij,boom,tree.png,9,structured,uc,SVP,809,1,,0.8
Exp_EEG7.txt,7,9,190,191,gangpad,zoomlens,bladmuziek,octopus,octopus.png,7,unstructured,uc,NO,810,1,,0.796879618
Exp_EEG7.txt,7,9,191,96,leerling,zeurde,om,schaar,scissors08.png,9,structured,uc,SVP,580,1,,0.555236759
Exp_EEG7.txt,7,9,192,52,plakt,pleister,op,wond,wound.png,1,structured,c,VOP,700,1,,0.6795725
Exp_EEG7.txt,7,9,193,84,wetenschapper,sprak,over,maan,moon.png,9,structured,uc,SVP,650,1,,0.630591753
Exp_EEG7.txt,7,9,194,109,scheurde,verpakking,van,zeep,soap03b.png,9,structured,uc,VOP,730,1,,0.687107999
Exp_EEG7.txt,7,9,195,180,maaier,graf,barak,ei,egg.png,7,unstructured,uc,NO,690,1,,0.683340249
Exp_EEG7.txt,7,9,196,70,vond,pluisje,in,glas,glass.png,9,structured,uc,VOP,880,1,,0.86984386
Exp_EEG7.txt,7,9,197,198,dief,klavier,gieter,potlood,pencil01.png,7,unstructured,uc,NO,710,1,,0.706666667
Exp_EEG7.txt,7,9,198,28,kreeg,tand,door,lip,lip.png,1,structured,c,VOP,881,1,,0.860424486
Exp_EEG7.txt,7,10,199,148,aansteker,pijp,asbak,sigaret,cigarrette.png,3,unstructured,c,NO,730,1,,0.702178998
Exp_EEG7.txt,7,10,200,170,waterlelie,sjalot,zolen,bier,beer.png,7,unstructured,uc,NO,810,1,,0.788837241
Exp_EEG7.txt,7,10,201,35,kok,roert,in,pan,pan.png,1,structured,c,SVP,700,1,,0.692759624
Exp_EEG7.txt,7,10,202,219,gazon,krater,statief,woestijn,desert.png,7,unstructured,uc,NO,770,1,,0.758695244
Exp_EEG7.txt,7,10,203,149,winter,nek,wol,sjaal,scarf.png,3,unstructured,c,NO,410,1,,0.372500898
Exp_EEG7.txt,7,10,204,188,jurk,popcorn,boer,koning,king.png,7,unstructured,uc,NO,631,1,,0.617404629
Exp_EEG7.txt,7,10,205,11,strooit,hagelslag,op,brood,brood.png,1,structured,c,VOP,580,2,boterham,0.573333333
Exp_EEG7.txt,7,10,206,193,toiletpapier,programmeur,capuchon,oor,ear.png,7,unstructured,uc,NO,700,1,,0.677259608
Exp_EEG7.txt,7,10,207,108,peuter,proefde,van,wortel,carrot02.png,9,structured,uc,SVP,860,1,,0.835934113
Exp_EEG7.txt,7,10,208,218,buffel,koptelefoon,filmfestival,wc,wc2.png,7,unstructured,uc,NO,860,2,toilet,0.782626574
Exp_EEG7.txt,7,10,209,71,zag,reclame,over,hamer,hammer02b.png,9,structured,uc,VOP,680,1,,0.643778877
Exp_EEG7.txt,7,10,210,128,klok,tijd,bandje,horloge,watch.png,3,unstructured,c,NO,490,1,,0.461043016
Exp_EEG7.txt,7,10,211,197,batterij,lucifer,tong,politieagent,policeman.png,7,unstructured,uc,NO,699,2,politie,0.696527373
Exp_EEG7.txt,7,10,212,207,hertog,inktvis,wattenstaafje,supermarkt,supermarket.png,7,unstructured,uc,NO,720,1,,0.690875749
Exp_EEG7.txt,7,10,213,101,spaarde,geld,voor,tas,tas.png,9,structured,uc,VOP,700,1,,0.700295123
Exp_EEG7.txt,7,10,214,54,waste,handen,met,zeep,soap03b.png,1,structured,c,VOP,640,1,,0.579727132
Exp_EEG7.txt,7,10,215,158,handpalm,duim,pink,vinger,finger.png,3,unstructured,c,NO,870,1,,0.802024365
Exp_EEG7.txt,7,10,216,3,bereikten,top,van,berg,berg.png,1,structured,c,VOP,1030,1,,1.026666667
Exp_EEG7.txt,7,10,217,187,benzine,publiek,oven,koffer,suitcase.png,7,unstructured,uc,NO,670,1,,0.658849876
Exp_EEG7.txt,7,10,218,110,arbeiders,zaten,in,zon,sun.png,9,structured,uc,SVP,1010,1,,0.973456977
Exp_EEG7.txt,7,10,219,62,huisgenoot,struikelde,over,boek,book.png,9,structured,uc,SVP,790,1,,0.739856495
Exp_EEG7.txt,7,10,220,169,salade,kassa,amfibie,baard,beard.png,7,unstructured,uc,NO,720,1,,0.71617126
Exp_EEG8.txt,8,1,1,62,huisgenoot,struikelde,over,boek,book.png,9,structured,uc,SVP,638,1,,0.611753005
Exp_EEG8.txt,8,1,2,32,kat,jaagt,op,muis,mouse.png,1,structured,c,SVP,520,1,,0.52
Exp_EEG8.txt,8,1,3,85,vroegen,gastheer,om,mes,knife01.png,9,structured,uc,VOP,600,1,,0.6
Exp_EEG8.txt,8,1,4,73,man,zat,bij,hengel,fishingrod.png,9,structured,uc,SVP,570,1,,0.636243378
Exp_EEG8.txt,8,1,5,153,oven,bloem,glazuur,taart,cake.png,3,unstructured,c,NO,490,1,,0.648090497
Exp_EEG8.txt,8,1,6,64,vrienden,gingen,naar,bos,forest.png,9,structured,uc,SVP,670,1,,0.630591753
Exp_EEG8.txt,8,1,7,4,veegt,vloer,met,bezem,broom01.png,1,structured,c,VOP,560,1,,0.56
Exp_EEG8.txt,8,1,8,125,dooier,kip,omelet,ei,egg.png,3,unstructured,c,NO,500,1,,0.493333333
Exp_EEG8.txt,8,1,9,154,vloer,decoratie,franjes,tapijt,carpet.png,3,unstructured,c,NO,670,1,,0.663611114
Exp_EEG8.txt,8,1,10,115,flesopener,vaasje,gerst,bier,beer.png,3,unstructured,c,NO,660,1,,0.60986913
Exp_EEG8.txt,8,1,11,76,legde,armband,bij,kapstok,coatrack.png,9,structured,uc,VOP,640,1,,0.632475628
Exp_EEG8.txt,8,1,12,60,bestelde,exemplaar,van ,bijbel,bible.png,9,structured,uc,VOP,680,1,,0.68
Exp_EEG8.txt,8,1,13,166,kogel,ufo,ijsblokje,aardbei,strawberry.png,7,unstructured,uc,NO,440,1,,0.522549664
Exp_EEG8.txt,8,1,14,103,brak,pols,in,tuin,garden.png,9,structured,uc,VOP,740,1,,0.784193555
Exp_EEG8.txt,8,1,15,220,tijd,ambassadeur,winter,ziekenhuis,ziekenhuis.png,7,unstructured,uc,NO,630,1,,0.553352884
Exp_EEG8.txt,8,1,16,14,gymleraar,blaast,op,fluitje,whistle.png,1,structured,c,SVP,360,1,,0.406196378
Exp_EEG8.txt,8,1,17,184,vloer,zebra,navel,kerstman,santa.png,7,unstructured,uc,NO,430,1,,0.505763205
Exp_EEG8.txt,8,1,18,28,kreeg,tand,door,lip,lip.png,1,structured,c,VOP,520,1,,0.604217505
Exp_EEG8.txt,8,1,19,123,toetsenbord,programmeur,software,computer,computer.png,3,unstructured,c,NO,320,1,,0.541216957
Exp_EEG8.txt,8,1,20,213,nectar,snor,rodeo,vinger,finger.png,7,unstructured,uc,NO,610,1,,0.594798131
Exp_EEG8.txt,8,1,21,205,atleet,oorbel,kudde,slang ,snake.png,7,unstructured,uc,NO,530,1,,0.724785496
Exp_EEG8.txt,8,1,22,86,beschadigde,voet,van,microscoop,microscope.png,9,structured,uc,VOP,670,1,,0.664501501
Exp_EEG8.txt,8,2,23,157,groente,knoflook,sjalot,ui,onion.png,3,unstructured,c,NO,600,1,,0.575959383
Exp_EEG8.txt,8,2,24,20,kind,likt,aan,ijsje,ijsje.png,1,structured,c,SVP,430,1,,0.410178395
Exp_EEG8.txt,8,2,25,94,haatte,kleur,van,raam,window01.png,9,structured,uc,VOP,620,1,,0.61363688
Exp_EEG8.txt,8,2,26,101,spaarde,geld,voor,tas,tas.png,9,structured,uc,VOP,540,1,,0.614445402
Exp_EEG8.txt,8,2,27,120,trouwerij,sluier,jurk,bruid,bruid.png,3,unstructured,c,NO,440,1,,0.429017144
Exp_EEG8.txt,8,2,28,164,kameel,cactus,oase,woestijn,desert.png,3,unstructured,c,NO,230,1,,0.323520152
Exp_EEG8.txt,8,2,29,121,zoomlens,foto,statief,camera,camera.png,3,unstructured,c,NO,430,1,,0.425249394
Exp_EEG8.txt,8,2,30,104,vroeg,prijs,van,TV,television.png,9,structured,uc,VOP,1350,1,,1.344580324
Exp_EEG8.txt,8,2,31,177,pijp,lauwerkrans,farao,clown,clown.png,7,unstructured,uc,NO,660,1,,0.623056254
Exp_EEG8.txt,8,2,32,209,piloot,kunstmest,strijkstok,tapijt,carpet.png,7,unstructured,uc,NO,570,1,,0.56
Exp_EEG8.txt,8,2,33,137,dierentuin,zebra,slurf,olifant,elephant.png,3,unstructured,c,NO,440,1,,0.426666667
Exp_EEG8.txt,8,2,34,74,kocht,deken,voor,hond,dog.png,9,structured,uc,VOP,610,1,,0.6
Exp_EEG8.txt,8,2,35,143,pen,slijper,gum,potlood,pencil01.png,3,unstructured,c,NO,520,1,,0.506666667
Exp_EEG8.txt,8,2,36,44,puppy,kwispelt,met,staart,tail.png,1,structured,c,SVP,390,1,,0.376268648
Exp_EEG8.txt,8,2,37,92,meisje,droomde,van,pop,doll.png,9,structured,uc,SVP,700,1,,0.68
Exp_EEG8.txt,8,2,38,81,vond,sok,in,laars,boot02b.png,9,structured,uc,VOP,470,1,,0.581611007
Exp_EEG8.txt,8,2,39,152,kassa,gangpad,winkelwagen,supermarkt,supermarket.png,3,unstructured,c,NO,400,1,,0.363863682
Exp_EEG8.txt,8,2,40,58,hield,presentatie,over,berg,berg.png,9,structured,uc,VOP,650,1,,0.64
Exp_EEG8.txt,8,2,41,138,koptelefoon,wattenstaafje,trommelvlies,oor,ear.png,3,unstructured,c,NO,290,1,,0.59250354
Exp_EEG8.txt,8,2,42,96,leerling,zeurde,om,schaar,scissors08.png,9,structured,uc,SVP,720,1,,0.600449756
Exp_EEG8.txt,8,2,43,148,aansteker,pijp,asbak,sigaret,cigarrette.png,3,unstructured,c,NO,610,1,,0.564656133
Exp_EEG8.txt,8,2,44,63,familie,speelde,bij,boom,tree.png,9,structured,uc,SVP,610,1,,0.594074247
Exp_EEG8.txt,8,3,45,108,peuter,proefde,van,wortel,carrot02.png,9,structured,uc,SVP,380,1,,0.577843257
Exp_EEG8.txt,8,3,46,90,kok,wijst,naar,pan,pan.png,9,structured,uc,SVP,640,1,,0.64
Exp_EEG8.txt,8,3,47,171,winkelwagen,zadel,snaar,bijen,bijen.png,7,unstructured,uc,NO,600,1,,0.586666667
Exp_EEG8.txt,8,3,48,34,vogels,broeden,in,nest,nest.png,1,structured,c,SVP,350,1,,0.333333333
Exp_EEG8.txt,8,3,49,136,inktvis,weekdier,tentakel,octopus,octopus.png,3,unstructured,c,NO,430,1,,0.425249394
Exp_EEG8.txt,8,3,50,159,strijkstok,kin,snaar,viool,violin.png,3,unstructured,c,NO,489,1,,0.488240174
Exp_EEG8.txt,8,3,51,109,scheurde,verpakking,van,zeep,soap03b.png,9,structured,uc,VOP,650,1,,0.615520755
Exp_EEG8.txt,8,3,52,210,vergif,cocon,leger,tomaat,tomato01.png,7,unstructured,uc,NO,500,1,,0.489301139
Exp_EEG8.txt,8,3,53,31,analyseert,bloedcellen,onder,microscoop,microscope.png,1,structured,c,VOP,430,1,,0.426666667
Exp_EEG8.txt,8,3,54,100,ontmoetten,kennissen,op,strand,beach.png,9,structured,uc,VOP,700,1,,0.677397983
Exp_EEG8.txt,8,3,55,139,farao,egypte,graf,piramide,pyramid.png,3,unstructured,c,NO,900,1,,0.893333333
Exp_EEG8.txt,8,3,56,99,dier,beweegt,met,staart,tail.png,9,structured,uc,SVP,430,1,,0.396958425
Exp_EEG8.txt,8,3,57,162,tsunami,lava,krater,vulkaan,volcano.png,3,unstructured,c,NO,330,1,,0.32
Exp_EEG8.txt,8,3,58,26,lapt,regels,aan,laars,boot02b.png,1,structured,c,VOP,440,1,,0.413333333
Exp_EEG8.txt,8,3,59,207,hertog,inktvis,wattenstaafje,supermarkt,supermarket.png,7,unstructured,uc,NO,600,1,,0.57228767
